0.16306,0,0,1.2229,0.81529,7.3376,0.24459,0,1.1006,2.079,0.24459,0.36688,0,0.12229,0,1.2637,0,2.772,0.61146,0,0,0,0.16306,0,2.935,0,14.512,0,2.1197,1.1006,0.52994,1.9567,0.36688,1.549,0.89682,0.61146,0.44841,2.935
0.10224,0.10224,0,3.0032,1.4824,9.4249,0.12141,0,0.42173,10.952,0.52396,0.59425,0,0.10224,0,4.1661,0,2.5304,3.1374,0,0,0.0063898,0.15974,0,3.9233,0,7.7188,0,1.5016,0.35783,2.4984,1.0224,0.10224,0.23642,0.59425,0.58147,1.4377,5.361
0.80565,0,0,2.318,3.1237,7.3781,0.11307,0.056537,0.74912,0.65018,0.59364,1.8799,0,0.12721,0,4.5512,0,6.4594,0.93286,0.56537,0,0.028269,0.028269,0.028269,2.2615,0,9.9788,0,0.33922,1.6396,2.3322,0.84806,0.11307,1.2014,1.258,0.63604,1.4841,4.0989
0.84211,0,0,4.0284,4.9616,4.2788,0.13656,0,0.81935,0.84211,2.4808,0.52347,0.045519,0.18208,0,5.6899,0,4.0967,0.84211,0.40967,0,0.43243,0.20484,0.045519,4.4381,0,25.787,0,0.56899,1.9346,6.1906,3.4367,0.27312,1.889,1.9346,1.229,2.3898,4.3926
0,0.15764,0,2.7586,7.2906,22.345,0.31527,0.078818,2.3645,1.8916,2.8374,1.1429,0,0.15764,0,12.177,0,7.4483,4.0197,0,0,0.078818,0.039409,0,7.7241,0,22.069,0,0.23645,0.78818,5.4384,1.9704,0.4335,2.2857,1.6552,1.3005,4.2956,12.414
0.256,0,0,3.664,4.56,171.81,0,12.32,0.512,1.28,0.352,0,0,0,0,4.128,0,8.784,1.296,0,0,0,0.256,0,0.336,0,63.664,3.328,1.808,0.336,12.272,5.664,0.064,2.336,2.592,2.32,3.936,81.536
0.46944,0,0,0.15648,35.99,19.09,0,0,6.5721,0.31296,2.6601,0.46944,0,0.62592,0,7.511,0,11.267,1.7213,0,0,3.2861,0,0,4.0685,0,133.48,0.31296,0.46944,0.31296,0.93888,18.152,0.7824,25.819,9.5452,1.8778,4.8509,20.186
0,0,0,7.5517,1.5991,3.4655,0,0,0.34483,0.76724,1.0733,0.37069,0,0.13793,0,1.6595,0,21.095,4.2198,0,0,0.060345,1.8103,0,3.194,0,43.603,0,0.43103,3.4784,7.9138,2.3405,0.31034,5.2716,2.7112,0.69828,2.7155,4.4871
0,0,0,1.8214,0.49554,0.79464,0,0,0.17857,0.60268,0.22321,0.17857,0,0.017857,0,0.45089,0,4.2545,1.3884,0,0,0.026786,0.0089286,0,0.80804,0,11.129,0.10714,0.28571,0.25,2.1741,0.47321,0.035714,3.5714,1.6027,0.82143,3.4777,2.192
0.059869,0,0,6.7802,6.7428,24.823,0.059869,0,0.60617,5.7774,0.89055,0.052385,0.29935,0,0,6.0094,0,4.0187,2.0355,0.059869,0,0.4116,0.38915,0,1.8784,0,31.319,0.41908,0.93545,1.4668,9.4294,1.2572,0.44153,1.0327,1.9981,1.2123,9.7886,4.4453
0.44506,0,0,2.1641,1.9694,11.177,0.089013,0,0.26704,3.2211,0.43394,0.47288,0,0.094576,0,2.0807,0,10.153,3.8442,0.13352,0.011127,0.01669,0.32823,0,3.3324,0,29.708,0,0.56745,0.89013,5.847,1.185,0.19471,1.2517,2.4478,0.91238,11.193,5.2462
1.0544,0,0,2.9292,7.3641,7.8715,0.70511,0,1.1598,3.117,0.81384,0.49423,0.10544,0.10544,0,5.5585,0,3.0939,5.7002,0.052718,0.10544,0,0.16804,0,1.7628,0,14.264,0,0.24053,0.34596,3.4003,1.4036,0.016474,0.53048,1.14,0.48105,1.4596,4.2471
