"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"ESD_Zooplankton"	"ESD_Copepoda"	"ESD_Rhizaria"	"ESD_Cnidaria"	"ESD_Tunicata"	"ESD_Eumalacostraca"	"ESD_Pteropoda"	"ESD_Chaetognatha"	"ESD_Other_large"	"ESD_Other_small"	"ESD_Other_unid"	"ESD_Small_grazers"	"ESD_Acartiidae"	"ESD_Aetideidae"	"ESD_Arietellidae"	"ESD_Augaptilidae"	"ESD_Calanidae"	"ESD_Calanoida_unidentified"	"ESD_Candaciidae"	"ESD_Centropagidae"	"ESD_Corycaeidae"	"ESD_Eucalanidae"	"ESD_Euchaetidae"	"ESD_Harpacticoida"	"ESD_Heterorhabdidae"	"ESD_Lubbockiidae"	"ESD_Metridinidae"	"ESD_Monstrilloida"	"ESD_Oithonidae"	"ESD_Oncaeidae"	"ESD_Paracalanidae"	"ESD_Pontellidae"	"ESD_Rhincalanidae"	"ESD_Sapphirinidae"	"ESD_Temoridae"	"ESD_Calanoida"	"ESD_Cyclopoida"	"ESD_Poecilostomatoida"	"ESD_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"Micro"	"Nano"	"Pico"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"21"	"wp2"	41	"TARA_P100000528"	"0-100"	200	14.5762	70.0167	6.20196855487573	6.14420709312287	6.20196855487573	6.72183525546589	6.31750758823866	7.01064574658139	5.79763705012783	6.66407733269508	6.72183525546589	6.02868807490595	6.37526329224308	6.14420709312287	6.4330204753605	NA	NA	NA	NA	6.37526329224308	6.83736500300874	NA	6.02868807490595	7.24172438538523	7.24172438538523	6.02868807490595	NA	NA	6.66407733269508	NA	6.14420709312287	6.20196855487573	NA	7.06842750437104	NA	6.72183525546589	NA	6.2597344160383	6.08645649446355	6.02868807490595	6.4330204753605	29.087	36.195	187.7	7.66309432393553	11	4.02072575858906	34.947	56.45128233	0.075251	9e-05	0.000612	0.039295	0.034891	0.00058697	0.00710003499280055	2.8489801567364	4.18965474202643	261.38775	1.89045691919315	0.913180514447525	2.09775522286151	0.001387699	6.235276614	24.53835726	69.22636612	47.26595115	0.000151308	0.026178	0.551669643	0.462736351	0.479194547	399.3490876
"22"	"wp2"	42	"TARA_P100000496"	"0-100"	200	6.0056	73.9011	6.14420709312287	6.08645649446355	5.97093015213513	6.60631229128032	6.08645649446355	6.72183525546589	5.85541570264471	6.72183525546589	6.7796036750235	6.08645649446355	6.49078423068777	6.20196855487573	6.31750758823866	NA	NA	6.95291983093651	7.29945947184026	6.37526329224308	7.41499447921271	6.20196855487573	6.2597344160383	7.29945947184026	7.35723727250708	6.49078423068777	NA	NA	6.37526329224308	NA	6.08645649446355	6.2597344160383	6.31750758823866	7.01067281298882	NA	7.29945947184026	6.02868807490595	6.14420709312287	5.91317862870944	6.08645649446355	6.37526329224308	30.335	34.736	188.37	5.60407866131077	11	4.16016764610381	36.273	54.750086	0.067606	6.8e-05	0.000506	0.02689	0.037289	0.0012493	0	2.81263841861458	4.35670882668959	210.7695	1.8013022127262	0.799869770468153	2.07706846850355	0.001387691	3.952740586	13.51412224	82.53313718	73.74585249	0.001032971	0.118141	0.504099242	0.431370658	0.425187622	87.96154088
"23"	"wp2"	44	"TARA_P100000481"	"0-100"	200	2.8079	71.5249	6.14420709312287	6.14420709312287	5.91317862870944	6.5485485613789	6.14420709312287	6.83736500300874	5.97093015213513	7.06841047280302	6.895125862582	5.91317862870944	6.4330204753605	6.02868807490595	6.31750758823866	NA	NA	7.29945947184026	7.24172438538523	6.49078423068777	7.12616765592045	6.02868807490595	6.2597344160383	7.18394658471842	7.58827304314194	5.62434236316289	6.72183525546589	NA	6.4330204753605	NA	6.20196855487573	6.2597344160383	6.37526329224308	7.06842750437104	NA	7.5305336418752	6.83736500300874	6.20196855487573	6.02868807490595	6.08645649446355	6.4330204753605	30.452	35.211	188.04	9.34083863427597	24	NA	NA	52.35152667	NA	5.7e-05	0.000358	0.025297	0.034432	0.0013279	0	2.91937485020399	4.15888308335967	193.666	2.04219718732252	0.897937664633018	2.30922570452185	0.00134915	8.760018806	25.56586665	65.67411454	37.24840927	0.000184778	0.046654	0.720796919	0.872436534	1.068464837	149.6759317
"24"	"wp2"	45	"TARA_P100000479"	"0-100"	200	1.1304	71.5479	6.14420709312287	6.14420709312287	5.79763705012783	6.60631229128032	6.08645649446355	6.66407733269508	5.91317862870944	6.72183525546589	6.66407733269508	5.79763705012783	6.20196855487573	6.20196855487573	6.14420709312287	NA	NA	7.06842750437104	7.24172438538523	6.49078423068777	7.01067281298882	NA	6.20196855487573	7.5305336418752	7.47272812081857	6.20196855487573	7.47272812081857	NA	6.4330204753605	NA	6.08645649446355	6.20196855487573	6.2597344160383	7.12616765592045	7.29945947184026	7.18394658471842	6.83736500300874	6.20196855487573	5.97093015213513	6.08645649446355	6.2597344160383	30.462	35.32	184.82	9.52807943454579	20	4.36207067145484	37.711	54.2241225	0.058515	7e-05	0.000487	0.022849	0.033332	0.00097544	0.00646257252071222	2.69042579974847	3.85014760171006	214.975	3.05969324961302	1.24633593687395	2.47375204915892	0.001300308	NA	NA	NA	41.53479052	0.000173742	0.0645135	0.571603242	0.434269135	NA	286.4696336
"25"	"wp2"	46	"TARA_P100000656"	"0-60"	200	-0.6625	73.161	6.14420709312287	6.08645649446355	5.85541570264471	6.4330204753605	6.20196855487573	6.37526329224308	5.85541570264471	6.72183525546589	6.5485485613789	5.91317862870944	6.31750758823866	6.08645649446355	6.20196855487573	NA	NA	6.895125862582	7.01067281298882	6.5485485613789	6.95291983093651	NA	6.20196855487573	7.18394658471842	7.18394658471842	6.14420709312287	NA	NA	7.12616765592045	NA	6.08645649446355	6.2597344160383	6.2597344160383	NA	7.24172438538523	7.99260665240021	6.72183525546589	6.14420709312287	5.97093015213513	6.02868807490595	6.20196855487573	30.121	35.277	184.87	4	14	4.04124002062219	31.276	44.18557	0.071429	0.000283	0.001992	0.084946	0.052027	0.0050367	0.167106390987474	2.76165099782399	4.15888308335967	236.284	0.780245375353942	0.518010146738029	1.27690986359996	0.001296749	20.8543026	20.85822922	58.28746818	42.50815678	0.0002045	0.052433	NA	NA	NA	421.1393287
"26"	"wp2"	51	"TARA_P100000643"	"0-100"	200	-21.4875	54.3219	6.02868807490595	6.02868807490595	6.02868807490595	6.60631229128032	6.2597344160383	6.49078423068777	5.91317862870944	6.5485485613789	6.49078423068777	6.14420709312287	6.31750758823866	6.02868807490595	6.14420709312287	NA	NA	7.12616765592045	7.06842750437104	6.37526329224308	6.95291983093651	6.31750758823866	6.08645649446355	7.47272812081857	7.18394658471842	6.14420709312287	6.7796036750235	NA	6.60631229128032	NA	5.97093015213513	6.2597344160383	6.20196855487573	NA	NA	7.12616765592045	6.7796036750235	6.08645649446355	5.85541570264471	5.97093015213513	6.31750758823866	27.262	35.066	194.35	10.0033322228391	30	4.02072575858906	23.745	36.35263033	0.06793	7.3e-05	0.000569	0.013741	0.029879	0.0010369	0.0401327970782494	3.13736782180687	4.39444915467244	172.66325	1.25255477494273	0.600173560900626	1.38543027723892	0.001012773	7.770247882	41.05870412	51.171048	32.27833096	0.000120097	0.055608	0.097461643	0.074801526	0.104962662	107.4180464
"27"	"wp2"	52	"TARA_P100000650"	"0-100"	200	-16.9569	54.0019	6.02868807490595	6.02868807490595	5.91317862870944	7.01064574658139	6.02868807490595	6.66407733269508	5.91317862870944	6.60631229128032	6.31750758823866	6.02868807490595	5.97093015213513	6.08645649446355	6.20196855487573	NA	NA	7.12616765592045	7.29945947184026	6.2597344160383	7.12616765592045	6.66407733269508	6.20196855487573	7.35723727250708	7.29945947184026	6.20196855487573	6.7796036750235	NA	6.20196855487573	NA	6.02868807490595	6.37526329224308	6.14420709312287	NA	NA	6.7796036750235	NA	6.08645649446355	5.91317862870944	5.97093015213513	6.14420709312287	27.911	34.667	191.17	5.3014591923809	55	4.4140049624421	25.604	36.43027357	0.05103	8.1e-05	0.000615	0.021469	0.030196	0.00064348	0.0886095991519242	3.33624561959676	4.21950770517611	172.66325	1.4020802408011	0.677879785974398	1.53658206383319	0.001061064	6.509509248	31.3784287	62.11206205	43.57467127	0.000161413	0.1111785	0.076995935	0.065582555	0.054068857	424.2256899
"28"	"wp2"	53	"TARA_P100000664"	"0-100"	200	-13.0778	46.9869	6.08645649446355	6.08645649446355	5.97093015213513	6.72183525546589	6.2597344160383	6.37526329224308	5.97093015213513	6.72183525546589	6.60631229128032	5.97093015213513	6.4330204753605	6.02868807490595	6.31750758823866	NA	NA	6.7796036750235	7.06842750437104	6.37526329224308	6.7796036750235	NA	6.20196855487573	7.5305336418752	7.01067281298882	6.37526329224308	7.01067281298882	NA	6.49078423068777	NA	6.20196855487573	6.02868807490595	6.37526329224308	6.20196855487573	NA	7.12616765592045	6.72183525546589	6.14420709312287	6.02868807490595	5.97093015213513	6.14420709312287	28.901	35.098	192.74	9.87853049002603	46	3.82586236554478	25.461	40.99363733	0.081576	0.000213	0.001426	0.056637	0.039658	0.0014419	0.0643016180782572	2.41767116176917	4.38202663467388	NA	2.58582024360087	1.08406787790437	2.19322987617771	0.001071068	NA	NA	NA	63.06895208	0.000431895	0.114168	0.300512761	0.225369037	0.159976939	121.7654683
"29"	"wp2"	58	"TARA_P100000674b"	"0-100"	200	-17.3709	42.2641	6.14420709312287	6.14420709312287	5.91317862870944	6.66407733269508	6.20196855487573	6.60631229128032	5.85541570264471	6.95288159659825	6.49078423068777	5.91317862870944	6.4330204753605	6.14420709312287	6.2597344160383	NA	NA	7.06842750437104	7.24172438538523	6.37526329224308	7.35723727250708	6.66407733269508	6.2597344160383	7.29945947184026	7.24172438538523	6.4330204753605	NA	NA	6.5485485613789	NA	6.08645649446355	6.20196855487573	6.4330204753605	7.35723727250708	7.24172438538523	7.58827304314194	6.2597344160383	6.20196855487573	6.02868807490595	6.08645649446355	6.37526329224308	26.654	35.249	195.48	10.0199601328023	15	3.73251115681725	21.407	35.47206936	0.085046	0.00012	0.000717	0.02865	0.043138	0.0010682	0.0666815357405944	2.98635443879366	4.35670882668959	330.61375	1.55072564011707	0	1.66633052332026	0.000961736	10.64145186	37.42293949	51.93560865	52.8357632	0.000120727	0.09544	NA	NA	NA	109.7540213
"30"	"wp2"	64	"TARA_P100000830"	"0-100"	200	-29.5067	37.9427	6.02868807490595	5.97093015213513	5.85541570264471	6.66407733269508	6.02868807490595	6.5485485613789	6.02868807490595	6.37526329224308	6.83736500300874	5.85541570264471	6.5485485613789	6.08645649446355	6.31750758823866	NA	NA	NA	6.20196855487573	6.20196855487573	6.895125862582	NA	5.97093015213513	7.01067281298882	7.41499447921271	6.37526329224308	6.66407733269508	NA	6.5485485613789	NA	5.97093015213513	6.08645649446355	6.5485485613789	7.06842750437104	7.29945947184026	7.06842750437104	NA	6.02868807490595	5.79763705012783	5.91317862870944	6.20196855487573	22.287	35.489	210.53	10.6324860737669	52	3.30192724889463	12.427	21.982067	0.11085	0.000181	0.001237	0.039262	0.047941	0.0012701	0.167106390987474	3.14729082113597	3.89182029811063	574.7465	1.20984379742608	0.59568665870905	1.32754347090065	0.000782113	17.05671469	28.57328577	54.36999954	67.69209735	0.000159749	0.1311825	0.886262162	0.879176781	0.905712356	553.2095498
"31"	"wp2"	65	"TARA_P100000270b"	"0-100"	200	-35.245	26.32	6.08645649446355	6.02868807490595	5.91317862870944	6.83736500300874	6.02868807490595	6.66407733269508	5.85541570264471	6.66407733269508	6.7796036750235	5.91317862870944	6.4330204753605	6.02868807490595	6.20196855487573	NA	NA	NA	7.24172438538523	6.4330204753605	7.18394658471842	6.49078423068777	6.31750758823866	7.5305336418752	6.83736500300874	6.31750758823866	6.7796036750235	NA	6.4330204753605	NA	5.91317862870944	6.02868807490595	6.49078423068777	7.01067281298882	7.41499447921271	7.18394658471842	6.72183525546589	6.14420709312287	5.79763705012783	5.97093015213513	6.2597344160383	21.82	35.614	206.21	10.5850983202777	77	3.07231682568585	7.5297	19.44138375	0.12486	0.000183	0.001194	0.048988	0.055111	0.0011747	0.196635291433414	3.14241801708892	2.99573227355399	716.0775	NA	NA	NA	0.000536407	NA	NA	NA	93.03405839	0.000233743	0.120933	0.572947282	0.512159085	0.675488312	155.2299352
"32"	"wp2"	66	"TARA_P100000165"	"0-100"	200	-34.9013	18.0382	6.08645649446355	6.08645649446355	5.73988937054948	6.72183525546589	6.7796036750235	6.31750758823866	5.68211611168313	7.01064574658139	7.12617569382721	5.79763705012783	6.5485485613789	5.85541570264471	6.2597344160383	NA	NA	NA	7.24172438538523	6.31750758823866	7.5305336418752	NA	5.91317862870944	7.70377488246271	7.35723727250708	6.20196855487573	NA	NA	6.5485485613789	NA	5.68211611168313	6.37526329224308	6.08645649446355	NA	7.24172438538523	8.28142022370189	NA	6.14420709312287	5.62434236316289	6.14420709312287	6.37526329224308	14.998	NA	239.6	10.5101941811602	NA	3.07231682568585	8.5687	26.07317125	0.13374	0.000222	0.001227	0.09772	0.062987	0.0016091	0.31742775043485	3.40811506588223	2.63905732961526	2201.919	1.54695029902472	0.734226127963733	1.38034831577345	0.000363941	23.43668507	42.25459904	34.30871589	174.2564964	0.000253913	0.0492725	0.688737745	0.760475919	0.652228917	86.58248742
"33"	"wp2"	67	"TARA_P100000723"	"0-100"	200	-32.2201	17.4272	6.31750758823866	6.31750758823866	5.73988937054948	7.12617569382721	NA	6.72183525546589	5.85541570264471	7.35722451325502	6.895125862582	5.79763705012783	6.66407733269508	7.01064574658139	6.49078423068777	NA	NA	NA	7.18394658471842	6.37526329224308	NA	6.49078423068777	6.37526329224308	NA	NA	NA	NA	NA	6.66407733269508	NA	5.73988937054948	NA	NA	NA	7.64601921834521	NA	NA	6.2597344160383	5.73988937054948	6.37526329224308	6.4330204753605	13.279	35.09	252.54	4.25432086511501	15	1.5874010519682	0.055626	39.172722	1.0434	0.000972	0.00646	1.2519	0.38782	0.012014	0.990841463138451	3.66952715040687	2.63905732961526	2753.3785	NA	NA	NA	0.000392081	83.58843822	7.492380346	8.919181431	535.47914	9.54e-05	0.0602185	0.652419296	NA	NA	94.27502233
"34"	"wp2"	68	"TARA_P100000746"	"0-100"	200	-31.0264	5.3602	6.02868807490595	5.97093015213513	5.91317862870944	7.06841047280302	6.4330204753605	6.895125862582	5.91317862870944	6.895125862582	7.99260665240021	5.97093015213513	6.60631229128032	6.08645649446355	6.4330204753605	NA	NA	NA	7.47272812081857	6.49078423068777	7.18394658471842	6.49078423068777	6.02868807490595	NA	7.64601921834521	NA	NA	NA	6.7796036750235	NA	5.79763705012783	NA	6.02868807490595	NA	NA	NA	5.79763705012783	6.02868807490595	5.68211611168313	5.97093015213513	6.14420709312287	16.807	35.855	231.92	10.9696131048652	174	3.63424118566428	19.395	39.0858684	0.094931	0.000204	0.001136	0.22667	0.041821	0.0010852	0.216231719543672	3.95015530589826	3.73766961828337	441.138	1.52954391406565	0.725900585162376	1.41004677677923	0.000485607	9.217856679	47.3370907	43.44505262	58.39044794	0.00020116	0.066727	0.337296908	0.330166791	0.118078031	1056.588018
"35"	"wp2"	70	"TARA_P100000786"	"0-100"	200	-20.3053	-3.3043	6.08645649446355	6.08645649446355	5.91317862870944	6.7796036750235	6.31750758823866	6.7796036750235	5.79763705012783	6.66407733269508	7.70379743826012	6.02868807490595	6.20196855487573	6.08645649446355	6.31750758823866	NA	NA	7.47272812081857	7.64601921834521	6.895125862582	7.18394658471842	NA	6.60631229128032	7.81931483648039	7.47272812081857	5.91317862870944	NA	NA	6.4330204753605	NA	6.02868807490595	6.20196855487573	6.14420709312287	7.47272812081857	7.41499447921271	7.01067281298882	NA	6.14420709312287	5.91317862870944	6.14420709312287	6.20196855487573	19.821	36.545	215.64	6.20582179489575	150	3.68403149864039	24.12	42.35617	0.090689	0.000123	0.000634	0.11783	0.047846	0.0016159	0.224023164341217	3.81644074861423	3.58351893845611	475.34	1.91215658749186	0.832835258080116	1.44475579530781	0.001015697	12.57190338	50.95200295	36.47609367	60.61495145	0.000247337	0.036064	0.331948135	0.235561765	NA	1621.509447
"36"	"wp2"	71	"TARA_P100000959"	"0-100"	200	-9.2756	-9.6136	6.08645649446355	6.08645649446355	5.91317862870944	6.66407733269508	6.20196855487573	6.72183525546589	5.91317862870944	6.95288159659825	6.4330204753605	5.85541570264471	6.37526329224308	6.02868807490595	6.14420709312287	NA	NA	NA	7.12616765592045	6.72183525546589	6.95291983093651	NA	6.20196855487573	NA	6.95291983093651	NA	NA	NA	6.66407733269508	NA	6.02868807490595	6.14420709312287	6.31750758823866	7.12616765592045	NA	7.24172438538523	NA	6.08645649446355	5.97093015213513	6.08645649446355	6.49078423068777	23.78	36.521	201.26	7.39863622299141	73	NA	NA	48.60474286	NA	0.00014	0.000736	0.11368	0.032481	0.00092902	0.165472064698462	3.56881060485003	4.36944785246702	322.113	1.86598038476517	0.827129484883446	1.52472000592775	0.001252873	9.301136922	49.08543844	41.61342464	31.11512804	NA	0.056005	0.132273751	0.127155956	NA	1546.642411
"37"	"wp2"	72	"TARA_P100000950"	"0-100"	200	-8.7764	-17.9133	6.14420709312287	6.14420709312287	5.91317862870944	6.5485485613789	6.14420709312287	6.7796036750235	6.02868807490595	6.60631229128032	6.37526329224308	6.7796036750235	6.49078423068777	5.79763705012783	6.31750758823866	NA	NA	NA	7.5305336418752	7.06842750437104	7.24172438538523	6.02868807490595	6.2597344160383	NA	7.41499447921271	NA	7.18394658471842	NA	6.95291983093651	NA	6.08645649446355	6.14420709312287	6.20196855487573	6.95291983093651	NA	6.72183525546589	NA	6.2597344160383	5.91317862870944	6.14420709312287	6.14420709312287	25.028	36.596	198.82	6.69432950082169	89	4.19833645380841	31.42	51.52785786	0.063783	0.000119	0.000577	0.094476	0.031502	0.00025388	0.0401327970782494	3.15776466818787	4.58496747867057	328.1285	2.07945768344199	0.881676813184752	1.73850975586709	0.001255059	10.12421235	41.93877962	47.93700803	28.24514389	6.09e-05	0.069938	0.084646617	0.074787031	NA	1828.480984
"38"	"wp2"	73	"TARA_P100000200"	"0-100"	200	-12.5085	-24.3968	6.08645649446355	6.02868807490595	5.79763705012783	6.2597344160383	6.49078423068777	6.37526329224308	5.85541570264471	6.83736500300874	6.31750758823866	5.79763705012783	6.5485485613789	5.91317862870944	6.2597344160383	NA	NA	7.18394658471842	7.64601921834521	6.60631229128032	6.895125862582	6.31750758823866	6.2597344160383	7.24172438538523	7.47272812081857	6.08645649446355	NA	NA	6.31750758823866	NA	5.97093015213513	6.14420709312287	5.97093015213513	7.35723727250708	NA	7.06842750437104	NA	6.08645649446355	5.91317862870944	6.08645649446355	6.20196855487573	24.934	37.012	200.84	7.02710578833839	22	5.15513673547577	NA	55.83666225	0.0351	NA	NA	NA	0.025298	0.00082613	0.039715782893724	2.93762988507485	4.98360662170834	NA	2.01394422008544	0.860087425761543	1.67670058220934	0.001139876	8.110841361	36.04632823	55.84283041	24.17009521	0.000110833	0.047207	0.069798736	0.050073317	0.034322191	1253.786724
"39"	"wp2"	74	"TARA_P100000210"	"0-100"	200	-16.0681	-28.9413	6.02868807490595	6.02868807490595	5.91317862870944	6.895125862582	5.91317862870944	6.5485485613789	6.02868807490595	6.66407733269508	6.895125862582	6.02868807490595	6.5485485613789	6.08645649446355	6.2597344160383	NA	NA	NA	7.01067281298882	6.2597344160383	7.06842750437104	5.73988937054948	6.4330204753605	NA	7.29945947184026	6.2597344160383	6.7796036750235	NA	6.5485485613789	NA	5.97093015213513	6.08645649446355	6.20196855487573	7.06842750437104	NA	7.18394658471842	NA	6.08645649446355	5.85541570264471	6.08645649446355	6.31750758823866	24.852	37.283	200.45	6.83990378670679	13	5.06579701910089	NA	51.44673767	0.037306	NA	NA	NA	0.024753	0.00081648	0.00796826885552116	2.8922773483271	5.02388052084628	NA	1.83759995445593	0.805457476939223	1.48811248463161	0.000944773	7.802268745	42.0623276	50.13540365	21.65459109	0.000111107	0.079505	0.085230624	0.051387716	NA	1031.107751
"40"	"wp2"	75	"TARA_P100000816"	"0-100"	200	-18.0312	-32.6984	6.08645649446355	6.08645649446355	5.97093015213513	6.60631229128032	6.31750758823866	6.83736500300874	5.91317862870944	6.7796036750235	7.24169574193885	5.79763705012783	6.37526329224308	6.14420709312287	6.2597344160383	NA	NA	NA	7.47272812081857	6.7796036750235	7.12616765592045	6.83736500300874	6.2597344160383	NA	7.35723727250708	6.2597344160383	6.7796036750235	NA	7.5305336418752	NA	5.97093015213513	6.08645649446355	6.20196855487573	NA	NA	7.29945947184026	NA	6.08645649446355	5.97093015213513	6.08645649446355	6.14420709312287	25.118	37.453	200.03	6.29119455155629	22	4.57885697021333	NA	49.1777435	0.049011	NA	NA	NA	NA	NA	0.0349017846092291	2.84366442313084	5.17614973257383	191.757	1.66290366138003	0.733711008398101	1.3188524998383	0.00081731	8.820769471	41.25430091	49.92492962	24.61178017	9.31e-05	0.0725245	0.178237426	0.212083268	NA	690.8566017
"41"	"wp2"	76	"TARA_P100000283"	"0-100"	200	-20.987	-35.2784	6.02868807490595	6.02868807490595	6.02868807490595	6.83736500300874	5.97093015213513	6.895125862582	5.85541570264471	6.895125862582	6.31750758823866	5.79763705012783	6.5485485613789	5.97093015213513	6.08645649446355	NA	NA	6.95291983093651	7.70377488246271	6.895125862582	7.18394658471842	NA	6.20196855487573	NA	7.47272812081857	6.60631229128032	NA	NA	NA	NA	5.97093015213513	6.14420709312287	6.37526329224308	NA	NA	7.06842750437104	NA	6.14420709312287	5.85541570264471	5.97093015213513	6.37526329224308	23.497	37.285	205.22	5.62522632834186	23	4.59470089220704	38.551	53.77938171	0.049889	0.000119	0.000639	0.10395	0.028743	0.0010127	0.0401327970782494	2.79263641754356	4.91998092582813	195.2895	1.42832681216398	0.646873347098393	1.19515558509483	0.000790921	12.76001949	33.62486315	53.61511736	26.4758108	9e-05	0.0365545	0.051869046	0.054680769	NA	490.1157928
"42"	"wp2"	77	"TARA_P100000307"	"0-100"	200	-24.5899	-43.8111	6.08645649446355	6.08645649446355	5.85541570264471	6.95288159659825	6.14420709312287	7.01064574658139	6.02868807490595	6.66407733269508	6.7796036750235	5.73988937054948	6.4330204753605	6.20196855487573	6.5485485613789	NA	NA	7.06842750437104	7.29945947184026	6.49078423068777	7.12616765592045	6.20196855487573	6.37526329224308	7.35723727250708	7.58827304314194	6.2597344160383	6.83736500300874	NA	6.49078423068777	NA	6.08645649446355	6.14420709312287	6.02868807490595	NA	NA	7.29945947184026	6.49078423068777	6.08645649446355	5.85541570264471	6.08645649446355	6.2597344160383	22.959	37.122	210.39	7.57117427819085	28	4.21716332650875	NA	54.38392533	0.06349	NA	NA	NA	0.031847	0.0010974	0.0401327970782494	2.91502100911284	4.70048036579242	352.555	1.53859122304229	0.678151699275109	1.22257607599471	0.000833763	15.51454549	27.42891338	57.05654113	33.49191952	0.000141283	0.0968535	0.190439531	0.20971668	NA	168.9071697
"43"	"wp2"	78	"TARA_P100000323"	"0-100"	200	-30.135	-43.2793	6.02868807490595	6.02868807490595	5.73988937054948	7.24169574193885	7.06841047280302	6.66407733269508	5.85541570264471	6.7796036750235	6.2597344160383	6.14420709312287	6.20196855487573	5.85541570264471	6.2597344160383	NA	NA	7.47272812081857	6.895125862582	6.66407733269508	6.7796036750235	NA	6.02868807490595	7.29945947184026	7.24172438538523	5.62434236316289	NA	NA	6.72183525546589	NA	5.79763705012783	6.14420709312287	6.02868807490595	NA	NA	7.99260665240021	NA	6.08645649446355	5.79763705012783	6.02868807490595	6.37526329224308	19.872	36.489	222.23	6.39067652839931	45	4.19833645380841	39.165	54.45910429	0.064737	0.000116	0.000574	0.09877	0.031246	0.00094219	0.0401327970782494	3.11323654013566	4.71849887129509	352.555	1.19395104112928	0.498159903060491	0.968474947927877	0.00093194	20.84822849	25.91039822	53.24137329	50.18298674	0.000179112	0.14819	0.084560117	0.093839386	0.0899109	568.5210863
"44"	"wp2"	79	"TARA_P100000333"	"0-100"	200	-34.4347	-47.6597	6.20196855487573	6.20196855487573	6.02868807490595	7.18393141124772	6.02868807490595	7.18393141124772	5.79763705012783	6.37526329224308	6.7796036750235	6.895125862582	6.49078423068777	6.08645649446355	6.31750758823866	NA	NA	NA	7.58827304314194	6.4330204753605	NA	NA	6.08645649446355	7.24172438538523	7.76157468493098	NA	NA	NA	6.4330204753605	NA	5.97093015213513	5.97093015213513	6.4330204753605	NA	NA	7.58827304314194	NA	6.20196855487573	5.68211611168313	6.2597344160383	6.2597344160383	18.053	36.065	230.39	7.88373516310524	18	3.68403149864039	26.115	55.59382257	0.095771	0.00029	0.001633	0.20974	0.048949	0.0012769	0.0837904453540535	3.0103811198677	4.24849524204936	NA	1.52227858277438	0.681397787985892	1.30061607879864	0.001205074	21.79875495	43.16583508	35.03540997	189.6262394	0.000433745	0.133847	0.306333783	0.303987198	NA	464.9940175
"45"	"wp2"	80	"TARA_P100000900"	"0-100"	200	-40.6426	-51.9677	6.02868807490595	6.02868807490595	6.14420709312287	6.72183525546589	6.20196855487573	6.83736500300874	5.79763705012783	6.95288159659825	6.37526329224308	5.85541570264471	6.31750758823866	6.02868807490595	6.2597344160383	NA	NA	NA	7.24172438538523	6.5485485613789	NA	6.31750758823866	6.02868807490595	7.99260665240021	7.06842750437104	6.14420709312287	NA	NA	6.60631229128032	NA	5.85541570264471	6.37526329224308	6.4330204753605	NA	7.64601921834521	NA	NA	6.08645649446355	5.68211611168313	6.02868807490595	6.14420709312287	19.304	35.773	228.72	6.29119455155629	35	3.41995189335339	NA	53.28828433	0.11839	NA	NA	NA	0.047086	0.0017042	0.249497222606806	3.39913024660989	4.34380542185368	NA	1.83844761155468	0.787568231259489	1.43597254262204	0.001141055	43.97423117	28.15743705	27.86833178	71.06565772	0.000287927	0.1147645	2.118897555	1.910103832	NA	567.5131783
"46"	"wp2"	81	"TARA_P100000859"	"0-100"	200	-44.5431	-52.3783	6.02868807490595	6.02868807490595	5.85541570264471	6.7796036750235	6.08645649446355	6.72183525546589	5.79763705012783	7.24169574193885	7.12617569382721	6.02868807490595	6.08645649446355	5.97093015213513	6.08645649446355	NA	NA	NA	7.24172438538523	6.14420709312287	NA	6.20196855487573	6.02868807490595	7.12616765592045	7.12616765592045	6.31750758823866	NA	NA	6.895125862582	NA	5.91317862870944	6.08645649446355	NA	NA	NA	6.95291983093651	NA	6.08645649446355	5.73988937054948	6.02868807490595	6.08645649446355	13.466	34.858	257.96	4.32674871092222	28	3.30192724889463	25.272	56.3112254	0.13428	0.000249	0.001259	0.19843	0.081404	0.0030946	0.203952576920249	3.47277668323103	3.66356164612965	750.169	2.22640360874975	0.952991493438595	1.40878825524588	0.000673335	0	52.88350634	47.11649366	121.7007463	0.000580403	0.148902	1.865014189	1.633255473	NA	844.4149939
