"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Rhizaria"	"Ab_Cnidaria"	"Ab_Tunicata"	"Ab_Eumalacostraca"	"Ab_Pteropoda"	"Ab_Chaetognatha"	"Ab_Other_large"	"Ab_Other_small"	"Ab_Other_unid"	"Ab_Small_grazers"	"Ab_Acartiidae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida"	"Ab_Heterorhabdidae"	"Ab_Lubbockiidae"	"Ab_Metridinidae"	"Ab_Monstrilloida"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Poecilostomatoida"	"Ab_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Micro"	"Nano"	"Pico"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"345"	"regent"	130	"TARA_P000000789"	"0-500"	680	11.2599	-152.4187	1.60957796635833	1.32000612179591	0.531329284591306	0.479141985706278	0	0.574889707894483	0.391486764116886	0.506579701910089	0.553965825675446	0.430886938006377	0.553965825675446	0.993288388379269	0	0.430886938006377	0	0.629960524947437	0.506579701910089	0.612692567522842	0.464158883361278	0	0	0.594392195276313	0.85726188823134	0.271441761659491	0.341995189335339	0	0.574889707894483	0	0	0	0	0	0.676789945210701	0.391486764116886	0	1.29266081401913	0	0.391486764116886	0	27.484	34.638	187.81	8.14325284978472	48	4.14081774942285	28.789	47.50580567	0.064782	0.000197	0.000517	0.053608	0.030005	0.0015294	0.0430623630195367	3.30048161797926	4.52178857704904	NA	6.565471789	32.00123829	61.43328993	2.27295835832114	0.952746805611623	2.22811849045411	0.000101196	33.23229154	0.000245434	0.078647	0.592199747	0.609181417	NA	930.5384135
"346"	"regent"	131	"TARA_P100001071"	"0-500"	680	22.7519	-158.0013	1.6868653306035	1.44863128868835	0.612692567522842	0.704729873206489	0.391486764116886	0.646330407009565	0.603681073679769	0.594392195276313	0.603681073679769	0.479141985706278	0.603681073679769	0.479141985706278	0	0.215443469003188	0	0.654213262037718	0.553965825675446	0.90856029641607	0.430886938006377	0	0.215443469003188	0.493242414866094	1.03539880544841	0.215443469003188	0.271441761659491	0	0.629960524947437	0	0	0	0	0	0	0.341995189335339	0.215443469003188	1.41280764437412	0	0.368403149864039	0.368403149864039	26.163	35.462	195.22	9.22087258411689	18	4.27265868169792	34.587	44.90640714	0.058224	0.000222	0.000731	0.078116	0.032776	0.0015037	0.0415679562216294	2.93169572187533	4.90527477843843	263.25375	8.121727143	27.2106936	64.66757926	1.60319997603761	0.613805231471531	1.82027071004407	0.000506662	33.07954366	0.000188301	0.050457	0.245295943	0.216515875	0.177505455	153.2874069
"347"	"regent"	132	"TARA_P100001085"	"0-500"	680	32.005	-157.5693	1.69734302366649	1.27239632706277	0.912580527077393	0.870658769117361	0.430886938006377	0.676789945210701	0.271441761659491	0.676789945210701	0.748887238721851	0.553965825675446	0.646330407009565	0.464158883361278	0	0.310723250595386	0	0.697953204690889	0.574889707894483	0.683990378670679	0.271441761659491	0	0	0.464158883361278	0.90856029641607	0	0.310723250595386	0	0.553965825675446	0	0	0	0	0	0	0.430886938006377	0	1.24933297746139	0	0.430886938006377	0	25.096	35.352	197.52	8.10791280810866	51	3.91486764116886	25.319	37.3277085	0.076486	0.000186	0.000397	0.052276	0.029842	0.0010976	0.0382298377830027	3.09072169464801	4.71849887129509	369.64625	9.596177526	29.47636271	60.92745976	1.63549159591963	0.597733423499986	1.8146714490025	0.000489302	31.35974897	0.000161523	0.0435815	0.421393088	0.543286167	0.146150059	1126.555564
"348"	"regent"	133	"TARA_P100001104"	"0-500"	680	35.0127	-127.3227	2.56471056522082	2.23471116186911	1.3535798904214	0.814325284978472	0.493242414866094	0.594392195276313	0.341995189335339	0.924433546537648	0.742895884144657	0.85270189832816	0.904504169651028	0.7937005259841	0	0	0	0.430886938006377	1.00990163404996	1.3535798904214	0.341995189335339	0	0	1.09696131048652	0.996655493412596	0.493242414866094	0.594392195276313	0	1.62107534151932	0	0	0	0	0	0.629960524947437	0	0	2.20151410921849	0	0	0.493242414866094	19.079	33.251	224.56	8.10283901904389	11	3.44821724038273	14.012	24.6203185	0.099819	0.000331	0.001284	0.15651	0.051619	0.0020865	0.0435660661096701	3.35490978346068	3.66356164612965	621.712	15.65049251	53.92835813	30.42114936	1.89792401760298	0.920565578510122	2.37000921797883	9.76e-05	67.24042765	0.000323476	0.0386845	1.325224198	0.980443023	0.809868786	513.908609
"349"	"regent"	134	"TARA_P100001128"	"0-500"	680	32.6714	-121.9884	2.76547746507813	2.48632533782509	1.28057916498749	0.961900171607705	0.51924941018511	0.691042323001118	0.51924941018511	0.943538796063307	0.691042323001118	0.654213262037718	0.691042323001118	0.887904001742601	0	0	0	0	2.10445012465096	1.2298089464641	0	0	0	0.90856029641607	0.654213262037718	0	0.51924941018511	0	1.14216475918538	0	0	0	0	0	1.06560223676661	0	0	2.4689492708882	0	0	0.51924941018511	17.303	33.614	226.02	8.57715226173176	31	3.1748021039364	9.1704	18.62533025	0.11477	0.000331	0.001278	0.18806	NA	NA	0.316648466244377	3.20794024882034	2.56494935746154	NA	25.13597876	41.64069277	33.22332847	2.28223154733708	1.02506436240698	2.6587877011055	3.23e-05	NA	NA	0.040663	1.828710053	1.278367222	0.8673868	250.9779029
"350"	"regent"	135	"TARA_P100001400"	"0-500"	680	33.0171	-121.386	2.93024238230616	2.4825450806124	1.23856232963017	1.06265856918261	0.85726188823134	0.788373516310524	0.704729873206489	1.19113842519643	1.10247377144973	1.082932132832	1.15729452726294	0.996655493412596	0	0.412128529980856	0	0	2.03198572953791	1.3768295205556	0.412128529980856	0	0	0.788373516310524	0.704729873206489	0	0.748887238721851	0	1.15729452726294	0	0	0	0	0	0.972588826218856	0	0	2.45906677978115	0	0	0	17.588	33.641	226.92	7.99478827214056	17	3.23961180127748	8.1655	24.51082575	0.12057	0.000324	0.001214	0.1911	0.062428	0.0018765	0.2900168447485	3.05096591954953	3.40119738166216	NA	25.13597876	41.64069277	33.22332847	2.28223154733708	1.02506436240698	2.6587877011055	4.32e-05	80.41851711	0.000265022	0.0592505	1.075307149	0.612475054	0.935215143	180.7936526
"351"	"regent"	136	"TARA_P100001178"	"0-500"	680	21.7716	-119.3529	1.96867871581993	1.64359315297542	0.271441761659491	0.724315644344174	0.883655592240361	0.875034012283327	0.766309432393553	0.875034012283327	0.594392195276313	0.479141985706278	0.542883523318981	0.271441761659491	0	0	0	0.391486764116886	0.271441761659491	0.90856029641607	0.368403149864039	0	0	1.06265856918261	1.18878439055263	0	0.464158883361278	0	0.594392195276313	0	0	0	0	0.464158883361278	0	0.603681073679769	0	1.6070005752935	0	0.603681073679769	0	24.619	34.689	201.77	6.24879976952624	17	3.50339806038672	18.009	37.520144	0.10169	0.00025	0.000789	0.15044	0.04332	0.001126	0.163801107156576	3.18302064195921	3.85014760171006	446.388	9.826061437	31.41897037	58.7549682	2.3229661946134	1.17459620952493	2.57481539506689	2.85e-05	58.17931104	0.000161442	0.051773	0.393090405	0.381219691	NA	789.9479601
"352"	"regent"	137	"TARA_P100001141"	"0-500"	680	13.8196	-115.8975	2.34650150926729	2.13924683077074	0.341995189335339	0.341995189335339	0.612692567522842	1.05372824302963	0.448140474655716	0.866239105340903	0.809267233456646	0.638250429885991	0.683990378670679	0.542883523318981	0	0	0	0.368403149864039	0.479141985706278	0.916565645433022	0.341995189335339	0	0	1.36975966800264	1.6868653306035	0	0.51924941018511	0	0.932169751786158	0	0	0	0	0.368403149864039	0.368403149864039	0.51924941018511	0	2.10895645559487	0	0.51924941018511	0.574889707894483	26.416	34.026	195.54	5.90594058362449	20	3.47602664488645	21.311	39.69158863	0.10791	0.000283	0.001028	0.17587	0.051574	0.001643	0.220122994020705	3.54550178648796	3.52636052461616	393.3883333	10.12939899	30.26461734	59.60598367	2.48710395546561	1.14978639183153	2.53370358546563	4.45e-06	71.70675892	0.000292442	0.0262575	0.762209504	0.923557637	0.358566	1194.844076
"353"	"regent"	138	"TARA_P100001190"	"0-500"	680	6.3448	-103.0119	2.36631174558168	2.08085393930999	0.391486764116886	0.766309432393553	0.542883523318981	0.82913443418497	0.542883523318981	1.11064054147667	0.724315644344174	0.683990378670679	0.574889707894483	0.814325284978472	0	0.391486764116886	0	0.848092608848811	0.603681073679769	1.1840481475429	0.464158883361278	0	0.310723250595386	1.32572050525082	1.34442142396715	0	0.542883523318981	0	0.848092608848811	0	0	0	0	0.310723250595386	0.748887238721851	0.542883523318981	0	2.05038660168613	0	0.574889707894483	0.310723250595386	26.66	33.581	196.45	4.97318983326859	11	NA	NA	34.2550335	NA	0.000222	0.000574	0.12307	NA	NA	0.0401327970782494	3.10458411613095	3.98898404656427	280.8106667	10.68167423	35.83804846	53.48027731	2.45030769424429	1.10960365147455	2.65072762741443	4.6e-06	35.38100433	0.000200333	0.0246605	0.819257175	0.546541926	NA	1221.228677
"354"	"regent"	139	"TARA_P100001215"	"0-500"	680	6.3493	-95.182	2.77935495618535	2.47549389864466	0.430886938006377	0.986484829732188	0.736806299728077	1.10793165135089	0.621446501190772	1.39419363906119	0.736806299728077	0	0.683990378670679	0.542883523318981	0	0	0	0.683990378670679	0.683990378670679	1.30842652407544	0	0	0	1.95044916236602	1.32191640828431	0	0.621446501190772	0	1.12924323465723	0	0	0	0	0	0.736806299728077	0.542883523318981	0.542883523318981	2.45796381180194	0	0.542883523318981	0.542883523318981	26.268	33.404	198.88	5.7889603720624	15	NA	NA	27.49402633	NA	0.000378	0.001655	0.23361	NA	NA	0.499805120482525	3.39293556901609	3.04452243772342	456.336	20.3272082	33.97277974	45.70001206	2.97887473843052	1.28448015026235	2.91766614272369	1.97e-05	70.19355392	0.000346121	0.0145835	0.699159269	0.568772879	NA	810.9206448
"355"	"regent"	140	"TARA_P100001230"	"0-500"	680	7.4155	-79.3107	2.67959004644924	2.57077731890758	0.777498009734259	0.574889707894483	0.654213262037718	0.777498009734259	0.448140474655716	0.654213262037718	0.654213262037718	0.448140474655716	0.654213262037718	0.574889707894483	0	0	0	0.654213262037718	0.824257059961711	0.943538796063307	0.448140474655716	0	0	2.29006426089194	1.23420115855534	0	0.724315644344174	0	0.90856029641607	0	0	0	0	0	0.654213262037718	0	0	2.57530866315956	0	0	0	26.529	29.129	205.55	6.0550489465111	11	3.39121144301417	14.686	36.39512	0.1076	0.000338	0.001272	0.19184	0.050018	0.0019899	0.0878487762729601	3.08054971800769	3.09104245335832	475.56275	38.83957765	25.52998591	35.63043644	3.01001743900008	1.27768114511124	2.83574496709647	0.000706879	69.86841965	0.000346671	0	4.916057116	4.568789883	NA	87.32839028
"356"	"regent"	141	"TARA_K100000735"	"0-500"	680	9.8432	-80.0613	1.00332228354209	0.838720652652714	0	0.493242414866094	0	0.629960524947437	0	0.215443469003188	0.215443469003188	0.310723250595386	0.310723250595386	0.215443469003188	0	0	0	0.215443469003188	0.412128529980856	0.506579701910089	0.341995189335339	0	0.310723250595386	0	0.412128529980856	0	0.215443469003188	0	0.412128529980856	0	0	0	0	0.215443469003188	0.341995189335339	0.412128529980856	0	0.766309432393553	0	0.448140474655716	0	27.321	34.819	194.81	7.87299436620435	10	4.23582358425489	NA	33.34956011	0.058692	0.000367	0.001458	0.19417	NA	NA	0.118076325975906	2.94031205406095	3.63758615972639	494.7895	NA	NA	NA	1.89853881193144	0.756113002527207	1.63381794126038	0.001273584	58.24848484	0.000180005	0.022286	9.540051483	5.728645424	NA	61.51141999
"357"	"regent"	142	"TARA_K100000744"	"0-500"	680	25.5516	-86.156	1.48276570743149	1.14977941578897	0	0.935990162314116	0.341995189335339	0.691042323001118	0.430886938006377	0.479141985706278	0.531329284591306	0.493242414866094	0.464158883361278	0.368403149864039	0	0	0	0.51924941018511	0.493242414866094	0.368403149864039	0.341995189335339	0	0	0.368403149864039	0.310723250595386	0	0.215443469003188	0	0.66943295008217	0	0.215443469003188	0	0	0.215443469003188	0.85726188823134	0.341995189335339	0	1.1186889420814	0.215443469003188	0.341995189335339	0.310723250595386	25.014	36.373	195.1	8.5178402689935	162	3.65930571002297	17.398	27.02801491	0.086033	0.000225	0.000518	0.15607	0.042511	0.00085914	0.169599304380125	3.0776753282699	4.02535169073515	353.5895	17.02903921	54.38772968	28.58323111	1.34744219242741	0.547045683312996	1.22892673027434	0.001205108	54.05694403	0.00011425	0.2216855	1.880168166	1.872989481	2.344279624	390.8960968
"358"	"regent"	143	"TARA_K100000779"	"0-500"	680	30.0803	-79.5281	1.48276570743149	1.18878439055263	0.341995189335339	0.879365934431636	0	0.683990378670679	0.341995189335339	0.584803547642573	0.542883523318981	0.412128529980856	0.542883523318981	0.412128529980856	0	0	0	0.646330407009565	0.412128529980856	0.73061435740628	0.506579701910089	0	0	0	0.646330407009565	0	0.310723250595386	0	0.683990378670679	0	0	0	0	0.215443469003188	0.448140474655716	0.341995189335339	0	1.16471328451175	0	0.341995189335339	0.215443469003188	25.025	36.41	193.82	7.82973528233773	62	3.47602664488645	11.091	21.86517143	0.093115	0.000231	0.000481	0.13237	0.043243	0.00070705	0.119390631670087	2.73643809155681	3.76120011569356	NA	10.29999606	52.56870042	37.13130352	1.65403816536175	0.611691979077898	1.30426361473234	0.001122404	62.52205927	0.000123891	0.324	1.620678291	2.045695088	NA	167.2909684
"359"	"regent"	144	"TARA_K100000817"	"0-500"	680	35.818	-73.6278	1.81509932242884	1.52834970934492	0.391486764116886	0.920516408251589	0.430886938006377	0.736806299728077	0.430886938006377	0.742895884144657	0.629960524947437	0.479141985706278	0.638250429885991	0.654213262037718	0	0.310723250595386	0	0.553965825675446	0.564621617328617	1.14977941578897	0.448140474655716	0	0	0.368403149864039	0.683990378670679	0	0.391486764116886	0	0.972588826218856	0	0	0	0	0	0.51924941018511	0	0	1.51539697033502	0	0	0.271441761659491	22.562	36.583	202.49	9.24823438421302	66	3.39121144301417	11.425	22.14854843	0.10152	0.000259	0.000723	0.097145	0.043632	0.00096315	0.180177593479544	2.93576356158166	2.63905732961526	481.9585	14.8162287	52.38770844	32.79606286	1.15420639748772	0.390669461605779	1.06529024394742	0.000948721	62.64886298	8.83e-05	0.196897	1.919202734	2.222931577	1.342294278	180.400646
"360"	"regent"	145	"TARA_K100000824"	"0-500"	680	39.1839	-70.0565	1.94341411778783	1.8231575826717	0.603681073679769	0.736806299728077	0.341995189335339	0.464158883361278	0.271441761659491	0.391486764116886	0.341995189335339	0.430886938006377	0.542883523318981	0.683990378670679	0	0	0	0.271441761659491	1.30255906172255	0.824257059961711	0.341995189335339	0	0	0.464158883361278	0.564621617328617	0	0.391486764116886	0	1.38730010917983	0	0	0	0	0	0.493242414866094	0	0	1.81408699688565	0	0	0.391486764116886	14.078	35.313	234.86	5.94392195276313	97	3.10723250595386	7.7705	16.82210129	0.11876	0.000262	0.000584	0.13222	0.060259	0.00097161	0.279871650359804	3.4085730772221	2.56494935746154	488.7515	38.78716428	34.06501369	27.14782203	2.03766135949678	0.856211703758994	1.38706192376254	0.001000265	86.50897064	8.63e-05	0.0962615	1.387707152	1.366915733	1.0764424	254.0444342
"361"	"regent"	146	"TARA_P000002335"	"0-500"	680	34.843	-71.3082	1.79566859790364	1.41945624886375	0.553965825675446	1.04158043730656	0.368403149864039	0.553965825675446	0.368403149864039	0.848092608848811	0.697953204690889	0.531329284591306	0.697953204690889	0.66943295008217	0	0.310723250595386	0	0.412128529980856	0.506579701910089	0.584803547642573	0.430886938006377	0	0	0.368403149864039	0.683990378670679	0	0.412128529980856	0	1.18878439055263	0	0	0	0	0	0.574889707894483	0.271441761659491	0	1.41447565967103	0	0.271441761659491	0.271441761659491	19.406	36.716	214.14	7.45903592589164	194	3.39121144301417	8.769	19.35580471	0.090701	0.000241	0.000481	0.090292	0.037341	0.00048594	0.140214014088385	3.59571960366839	3.80666248977032	385.7925	NA	NA	NA	1.55921496497554	0.601443284690998	1.25429191338429	0.001091083	49.35061264	0.000186145	0.0413505	0.572148314	0.600980012	NA	395.2417781
"362"	"regent"	147	"TARA_P100001294"	"0-500"	680	32.9779	-66.5472	1.38556598223585	0.924433546537648	0.391486764116886	0.932169751786158	0.341995189335339	0.542883523318981	0.553965825675446	0.51924941018511	0.564621617328617	0.391486764116886	0.493242414866094	0.629960524947437	0	0.271441761659491	0	0.310723250595386	0.310723250595386	0.464158883361278	0.412128529980856	0	0	0.215443469003188	0.341995189335339	0	0.271441761659491	0	0.717905435206832	0	0	0	0	0	0.215443469003188	0.215443469003188	0	0.887904001742601	0	0.215443469003188	0.215443469003188	20.142	36.746	214.14	6.23167968436975	228	3.58304787101595	14.735	25.9890264	0.08792	0.000253	0.00064	0.10334	0.040977	0.00089311	0.18898265566696	3.68658682805405	2.56494935746154	415.07	NA	NA	NA	1.09791270845734	0.314138065239139	1.00361193819524	0.001058753	53.39067332	2.8e-05	0.0602785	0.474208141	0.488835548	NA	882.4784986
"363"	"regent"	148	"TARA_P100001304"	"0-500"	680	32.5931	-61.4917	1.57001446968962	1	0.368403149864039	0.979586108715562	0.479141985706278	0.711378660898013	0.430886938006377	0.697953204690889	0.661910594802623	0.564621617328617	0.584803547642573	0.814325284978472	0	0.215443469003188	0	0.341995189335339	0.271441761659491	0.368403149864039	0.661910594802623	0	0	0.215443469003188	0.506579701910089	0	0.310723250595386	0	0.697953204690889	0	0	0	0	0	0.271441761659491	0.271441761659491	0	0.979586108715562	0	0.271441761659491	0.215443469003188	20.465	36.77	213.87	5.67741137084543	104	3.47602664488645	14.69	31.33271943	0.095409	0.00023	0.000469	0.1019	0.043923	0.00061659	0.109141359252442	3.40926872059237	3.97029191355212	485.4285	NA	NA	NA	1.15508148322896	0.402201403991996	1.02673709014497	0.000998614	66.42600187	0.000143193	0.082547	0.937198207	0.783165188	NA	1273.164464
"364"	"regent"	149	"TARA_P100001373"	"0-500"	680	34.0862	-49.8109	1.80390100455943	1.38033738162859	0.448140474655716	0.777498009734259	0.629960524947437	0.683990378670679	0.574889707894483	0.843432665301749	0.717905435206832	0.564621617328617	0.574889707894483	0.924433546537648	0	0	0	0.368403149864039	0.479141985706278	0.748887238721851	0.542883523318981	0	0.271441761659491	0.493242414866094	0.66943295008217	0	0.479141985706278	0	1.05071757449858	0	0	0	0	0	0.448140474655716	0.368403149864039	0	1.35901601257375	0	0.412128529980856	0.271441761659491	18.735	36.58	220.22	9.07751968323485	151	3.55689330449006	18.845	35.4151615	0.096398	0.000298	0.000932	0.12776	0.051216	0.00093295	0.204678109586778	3.59630536123265	3.49650756146648	573.1176667	NA	NA	NA	1.51887266363497	0.578211394441954	1.12240223651414	0.001042311	68.56736064	0.000107051	0.0761795	1.152893591	0.986681447	NA	1445.390988
"365"	"regent"	150	"TARA_P100001344"	"0-500"	680	35.8387	-37.1607	2.18278576612221	1.68803595230509	0.542883523318981	0.979586108715562	0.646330407009565	0.742895884144657	0.412128529980856	0.90041133460937	0.754784231428758	0.564621617328617	0.711378660898013	1.34993140940949	0	0.448140474655716	0	0.51924941018511	0.85270189832816	1.28463165771247	0.629960524947437	0	0.479141985706278	0.448140474655716	0.73061435740628	0	0.412128529980856	0	0.697953204690889	0	0	0	0	0.368403149864039	0.271441761659491	0.697953204690889	0	1.60957796635833	0	0.771944262936164	0.448140474655716	17.582	36.484	228.77	8.58168085405241	75	3.53034833532606	19.167	37.7933852	0.10107	0.000302	0.000941	0.13572	0.051292	0.0011687	0.201568474156411	3.21069606163468	3.49650756146648	518.3741667	NA	NA	NA	1.44408010479924	0.547092090681765	1.22141531527268	0.001200144	60.81105203	0.000188794	0.049474	0.499837768	0.538796304	NA	812.6067378
"366"	"regent"	151	"TARA_P100001991"	"0-500"	680	35.8528	-29.1851	2.10895645559487	1.53827433619624	0.51924941018511	0.961900171607705	0.950968541305815	0.814325284978472	0.683990378670679	1.09696131048652	0.879365934431636	0.771944262936164	0.814325284978472	0.7937005259841	0	0	0	0	0.771944262936164	0.976100007668508	0.683990378670679	0	0.341995189335339	0.341995189335339	0.711378660898013	0	0.564621617328617	0	0.935990162314116	0	0	0	0	0	0	0.754784231428758	0	1.45809973582671	0	0.771944262936164	0	17.272	36.413	231.32	8.87480988814479	54	3.8485011312768	23.803	33.0663505	0.077308	0.000244	0.00054	0.091222	0.039176	0.00064958	0.0432558303375721	3.31463984094599	4.21950770517611	447.0798333	NA	NA	NA	1.46852954288845	0.581987828577586	1.18916755565682	0.001147136	66.64654055	0.000191232	0.0299115	0.864560116	0.747372438	NA	309.3164094
"367"	"regent"	152	"TARA_P100002114"	"0-500"	680	43.2231	-17.5565	1.97296965946438	0.866239105340903	0.271441761659491	0.391486764116886	0.638250429885991	0.341995189335339	1.8488670930753	0.271441761659491	0.531329284591306	0.506579701910089	0.574889707894483	0.271441761659491	0	0	0	0	0.574889707894483	0.574889707894483	0	0	0	0.271441761659491	0.341995189335339	0	0	0	0.531329284591306	0	0	0	0	0	0.271441761659491	0	0	0.85270189832816	0	0	0	14.276	36.155	243.26	8.05688620287555	156	3.23961180127748	12.194	30.93056311	0.12302	0.000268	0.00065	0.12167	0.055665	0.0013586	0.248873674284992	3.72768771322936	3.25809653802148	484.369	NA	NA	NA	1.54244210649503	0.624630892885479	1.19717700602671	0.00101877	96.96589749	0.000218033	0.049417	1.148365057	0.954326622	0.224050286	690.3125719
