"net"	"Station"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Chaetognatha"	"Ab_Gel_carn"	"Ab_Gel_FF"	"Ab_Crust"	"Ab_Pteropoda"	"Ab_Rhizaria"	"Ab_Small_grazers"	"Ab_Copepoda_unid"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Harpacticoida"	"Ab_Poecilostomatoida"	"Ab_Acartiidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida.1"	"Ab_Heterorhabdidae"	"Ab_Metridinidae"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Copepoda_unidentified"	"Ab_Lubbockiidae"	"Ab_Monstrilloida"	"Temperature"	"O2"	"Salinity"	"PAR"	"MLD"	"Chla"	"bbp470"	"Micro"	"Nano"	"Pico"	"PAR2"	"Flux200"	"NO2NO3"	"SiO2"	"PO4"	"PC1"	"PC2"
"35"	"wp2"	68	-31.023	6.0183	6.07228011941377	5.76609228726629	2.13371873462389	1.548670382476	2.28337092425134	1.01562136882331	0.873581920701313	1.31726476770366	1.41897631701785	2.72298619555946	4.90348218397029	3.66522073382668	0	1.63628048586089	2.67064683417217	0	1.01562136882331	4.57430538788999	0.658630462823104	0.72491873841493	1.63628048586089	0	0.658630462823104	0	0	0.913340377992206	3.66522073382668	0	0.658630462823104	0	0	0	0.45667098817253	NA	NA	NA	NA	NA	16.807	231.92	35.855	19.395	174	0.622643929451007	-6.78024195868318	9.21785667879418	47.3370906964657	43.4450526247401	39.0858684	0.337296908476339	1.52954391406565	1.41004677677923	0.725900585162376	-0.715258937571401	-1.11194795334274
"36"	"wp2"	70	-20.375	-3.1815	7.42965275010164	7.00591337051873	2.17499229309816	1.39817790167888	1.80356290182272	1.43509907978935	1.5785282454811	3.16375108681288	2.06456023091273	3.64486047148835	5.82169835060962	4.10419954394316	0.7084419979388	3.05969324961302	1.35921451181491	0.510868697618933	1.39438224982992	5.54811775037728	0.919642267975151	0	1.99256405428549	1	2.52565581109303	0.7084419979388	0	0.901778376663399	4.10419954394316	2.71038524318164	1.35519715907624	0.28114328461672	0.354218342325191	0.936834075240642	0	NA	NA	NA	NA	NA	19.821	215.64	36.545	24.12	150	0.630883115238426	-7.36346160352705	12.5719033762542	50.9520029503434	36.4760936734024	42.35617	0.331948135453475	1.91215658749186	1.44475579525458	0.832835257919925	-1.08250721166727	-0.469270827187359
"37"	"wp2"	71	-9.259	-9.5376	7.90422462714018	7.43095144224086	2.13022795799869	1.34196415009328	2.7106574658765	1.63553315509429	2.09600904906452	3.27883609308486	1.38672832668781	2.5500832985733	6.26972965299129	3.93918421273047	0	4.41686024229698	1.44224957030741	0	1.67110329045327	6.05659413522508	1.10063324420164	0	3.18031535709343	0	1.67605413707862	0	0	0.746902782822992	3.93918421273047	3.76806102169618	2.10545069272391	0.94103477416465	0	0.7937005259841	0	NA	NA	NA	NA	NA	23.78	201.26	36.521	NA	73	0.564569332707767	-7.2142804392354	9.30113692211919	49.0854384412918	41.613424636589	48.6047428571429	0.132273750972763	1.86598038476517	1.52472000592775	0.827129484883446	-1.32793394293661	0.041175389134163
"38"	"wp2"	72	-8.6753	-17.819	6.57242736461359	6.28512489554337	1.91080638081404	1.8673651014518	2.31862631719686	1.37589693544797	0.823343477431151	1.62349446356358	1.30698410770516	2.77208659959181	4.96157208231776	3.43052104724574	0	4.00966413233269	1.28855837189425	0	1.74376557113231	4.60092923886431	0.976180468061658	0.570877892106015	2.77208659959181	0	2.33579784952396	0	0.453102836014589	0.906208107457074	3.43052104724574	3.49771279137607	1.2696107265826	0.823343477431151	0	0.719254629866626	0	NA	NA	NA	NA	NA	25.028	198.82	36.596	31.42	89	0.344678689853825	-7.45766829145617	10.1242123487609	41.9387796187063	47.9370080325328	51.5278578571429	0.0846466168831169	2.07945768344199	1.73850975586709	0.881676813184752	-1.90237848472128	0.545587864089265
"39"	"wp2"	73	-12.441	-24.34	3.91451831680886	3.82059455489915	1.05480788337811	0.566518223324193	0.841102105902797	0.75463792705769	1.05972818472482	0.641879242175411	0.724423640223178	1.39996598556815	2.92689992715594	2.04972036637897	0.254731230337098	2.68339141454039	1.18235763430512	0.320941239167329	0.782614500762093	2.74107298094271	0.944653251281278	0.320941239167329	2.65399894638905	0.320941239167329	1.03458975393961	0.254731230337098	0	0.462877364283008	2.04972036637897	0.734768310517532	0.566518223324193	0.254731230337098	0	0.613933198036026	0	NA	NA	NA	NA	NA	24.934	200.84	37.012	NA	22	0.343456664356699	NA	8.11084136139418	36.0463282252702	55.8428304133356	55.83666225	0.0697987362637362	2.01394422008544	1.67670058220934	0.860087425761543	NA	NA
"40"	"wp2"	74	-16.052	-28.812	4.22318975236631	4.10001982937068	1.06592504873327	0.832889719445522	1.28057916498749	0.7937005259841	0.984961648295906	0.625255362316597	0.932595363366157	1.44224957030741	3.30091801824081	2.34328853136811	0.605704845247769	2.56455852831459	1.16960709528515	0	0.781764578326626	3.18396930603476	0.743565698278326	0.354218342325191	2.28445727014769	0	0.924000381052172	0.605704845247769	0.354218342325191	0.464158883361278	2.34328853136811	1.69335351757755	0.510868697618933	0.446288819341633	0	0.446288819341633	0	NA	NA	NA	NA	NA	24.852	200.45	37.283	NA	13	0.200000833329861	NA	7.80226874481232	42.0623276013851	50.1354036538026	51.4467376666667	0.0852306235294118	1.83759995445593	1.48811248463161	0.805457476939223	NA	NA
"41"	"wp2"	75	-17.891	-32.612	5.36620179522467	5.24257453658276	1.26226852600383	1.06463262546068	1.13250131166935	0.855307049756164	1.57848811204659	0.777095266719321	0.903455848937897	2.20233910989876	4.18498036586756	2.69404264939249	0.709754593491308	3.42567074436915	0.894234752599277	0	1.31172819324758	4.01113563729455	0.844999474807979	0.281665246696777	3.31146912267131	0	1.59914016300799	0.709754593491308	0.694653140239014	0.585893149532022	2.69404264939249	1.55726729559715	0.81246619188715	0	0	0.481640796866247	0	NA	NA	NA	NA	NA	25.118	200.03	37.453	NA	22	0.328712460835316	NA	8.82076947137942	41.2543009071004	49.9249296215202	49.1777435	0.178237426035503	1.66290366138003	1.3188524998383	0.733711008398101	NA	NA
"42"	"wp2"	76	-20.854	-35.195	4.76245742046008	4.47227396574064	1.64608191869118	1.35961133645771	1.44648375109748	1.28183817928084	1.59902284084648	1.00292477070986	1.10869147539227	1.78622196612845	3.36406796595522	2.66634023782099	0.413684809144672	2.98716740868942	0.751717545196992	0.375857592819309	1.03143483066028	3.26913368179428	0.772044938187873	0	2.9340032331341	0	0.926946473365579	0.413684809144672	0	0	2.66634023782099	0.997041254458614	0.670086867774459	0	0	0.741128057938803	0	NA	NA	NA	NA	NA	23.497	205.22	37.285	38.551	23	0.344678689853825	-7.35560610358674	12.7600194915737	33.624863147636	53.6151173607903	53.7793817142857	0.0518690463096961	1.42832681216398	1.19515558509483	0.646873347098393	-1.7495007935388	-0.588335563688446
"43"	"wp2"	77	-24.506	-43.713	6.36949759737356	6.0421111576794	2.46165486729158	1.5874010519682	2.13632934084896	1.05273662548153	1.55361625297693	1.25992104989487	1.31037069710445	2.47075250119391	4.92446462783091	3.38636407041446	0.90856029641607	3.5959831740739	1.34196415009328	0.746902782822992	1.02702949077296	4.7622031559046	1.02702949077296	0.5503248769327	3.07231682568585	1.10063324420164	0.94103477416465	0.90856029641607	0.5503248769327	1.34196415009328	3.38636407041446	2.55438180363015	1	0	0	0.94103477416465	0.7937005259841	NA	NA	NA	NA	NA	22.959	210.39	37.122	NA	28	0.344678689853825	NA	15.5145454896435	27.4289133833948	57.0565411269618	54.3839253333333	0.190439530726257	1.53859122304229	1.22257607599471	0.678151699275109	NA	NA
"44"	"wp2"	78	-30.001	-43.221	6.0703723217742	5.70304546395616	1.90479858163504	0.736806299728077	2.69720790470131	1.30928267159026	1.0425933797547	1.89247252521994	1.03574071615922	1.90275684744807	4.713046593744	3.02045283620813	0.901778376663399	3.57320642912103	2.62935181393046	0.28114328461672	1.19087993670606	4.31841748734774	1.16960709528515	0	3.29374388641511	0.945198301096675	0.28114328461672	0.901778376663399	0	0.722902379200153	3.02045283620813	2.12695414244977	1.12457102986721	0	0	0.643662271640869	0	NA	NA	NA	NA	NA	19.872	222.23	36.49	39.165	45	0.344678689853825	-7.46288116164471	20.8482284901458	25.9103982231872	53.241373286667	54.4591042857143	0.0845601167811579	1.19395104112928	0.968474947927877	0.498159903060491	-1.4170032206364	-1.32829868975406
"45"	"wp2"	79	-34.392	-47.578	5.96856026717047	5.64496117965219	1.46421997948583	1.16630827994162	1.80770360870928	1.04699062731166	2.26005377479272	2.07584569002389	0.778912576297692	2.32221696524208	5.0630678121435	2.79522997372737	0	2.50558750262216	1.83149310295962	0	1.22155494644773	4.94254225061526	0	0	1.83817635952232	0.466115562588753	0.552637469802344	0	0	0.513018115729089	2.79522997372737	2.04940295919078	0.877252969535101	0	0	0.969545257495649	0	NA	NA	NA	NA	NA	18.053	230.39	36.065	26.115	18	0.443784504359253	-6.41733646499381	21.7987549531391	43.1658350793463	35.0354099675145	55.5938225714286	0.306333783185841	1.52227858277438	1.30061607879864	0.681397787985892	-0.254683764175991	-0.478888427613481
"46"	"wp2"	79	-34.392	-47.578	16.9967048976853	16.8228430756951	2.45043723974753	3.0052869734601	2.66507370139037	1.14471424255333	1.48665194227095	2.17478088249291	4.18479003393932	10.6689231337359	15.1631088274681	2.10723881315668	0	3.70842976926619	3.32578514256886	0	0	15.0882208621638	0	2.40606106910386	3.58859559750466	0	0	0	0	0.414914096507995	2.10723881315668	0.59841246995185	0	0.829827224887778	0	1.65964960911473	0	NA	NA	NA	NA	NA	18.053	230.39	36.065	26.115	18	0.443784504359253	-6.41733646499381	21.7987549531391	43.1658350793463	35.0354099675145	55.5938225714286	0.306333783185841	1.52227858277438	1.30061607879864	0.681397787985892	-0.254683764175991	-0.478888427613481
"47"	"wp2"	80	-40.577	-52.119	6.19586092105606	5.79770023766533	2.19392262097305	1.5534228900005	1.65410060568861	1.31726476770366	2.4199153033673	1.67608973418459	1.43765177981483	2.17794773613029	5.17462987543229	3.30263028740512	0.900998890941941	2.09797991682588	2.91890150711323	0	0.900998890941941	4.73351627056413	0	0.567596320988198	2.04834687270387	1.54067941011738	0.743758573919002	0.900998890941941	0	0.450499856081268	3.30263028740512	0.861773876012753	1.20210279454176	0	0.937077083320343	0	0	NA	NA	NA	NA	NA	19.304	228.72	35.773	NA	35	0.656835169666637	NA	43.9742311732393	28.1574370464195	27.8683317803412	53.2882843333333	2.11889755516014	1.83844761155468	1.43597254262204	0.787568231259489	NA	NA
"48"	"wp2"	81	-44.489	-52.333	4.1830809341043	3.75262039074302	1.31613038745297	0.228337092425134	0.474952903917852	1.41897631701785	2.03701087284015	1.62131631063927	1.33532341708608	1.78904873355031	3.452389299189	1.69973467600864	0.45667098817253	0.987952097640925	1.14014259014616	0	1.21992205898206	3.34183054304475	0	0.362460003514216	0.619802226200842	0.66317872769197	0.45667098817253	0.45667098817253	0	0.45667098817253	1.69973467600864	0.832697470493098	0	0	0	0.529920481721471	0	NA	NA	NA	NA	NA	13.466	257.96	34.858	25.272	28	0.609335476288203	-6.67743752391993	0	52.883506343714	47.116493656286	56.3112254	1.86501418902439	2.22640360874975	1.40878825524588	0.952991493438595	-0.253156268124973	0.76783136528116
"49"	"wp2"	82	-47.164	-58.01	14.1963607350446	12.5821785509095	2.51183719717883	1.54067941011738	3.24383050489298	3.42646588644944	8.01901725716983	5.19484202544234	4.92515180718562	5.34124693255051	11.1101873306062	7.71709251838243	0	2.04348915891604	2.44570955327892	0	7.72391507684504	9.24410142564208	1.34591356883665	0	0	4.25063427673044	1.34591356883665	0	1.06823770233161	2.44570955327892	7.71709251838243	2.04348915891604	1.06823770233161	0	1.94114326632557	0	0	NA	NA	NA	NA	NA	7.6076	303.12	34.218	23.873	19	0.585650286200018	-5.25372648322016	NA	NA	NA	54.0560217777778	11.3141379041096	2.86970038190333	2.19662015457752	1.20245446697777	NA	NA
"50"	"wp2"	83	-54.344	-65.193	7.80912022170614	6.82462238559823	0.756010955114992	0	2.14821196210952	0.929272178847889	1.58412690290294	1.63803403128547	5.17811313536752	2.89388326289899	5.90402865711224	4.41147144368731	0	1.25471287537976	2.25436190879558	0	1.34480859434967	4.3287242248794	0.733760540794896	4.76087995407047	0.733760540794896	0.748738620492364	1.05827177740779	0	0	0.924480350929736	4.41147144368731	1.16476242645876	0	0	0.442117888607897	0	0.231122427809867	NA	NA	NA	NA	NA	7.355	293.58	33.102	18.766	70	0.64789059779845	-5.84892386032587	NA	NA	NA	42.5964096666667	NA	2.2426923409082	1.04859979650802	1.06706799134702	NA	NA
"51"	"wp2"	84	-60.311	-60.621	12.2378996104017	11.5174278915518	1.43188725015547	0.837372743715086	3.89319435477921	2.97843799045611	3.63052743741855	1.99386453058784	5.43211317485039	5.13056108628267	7.64505782428211	9.79089116135669	0	1.94336116228172	0	1.91710319819651	5.1080482945084	6.69893797676202	0	0	0	1.47811178728242	0	0	0	1.38246845181091	9.79089116135669	1.94336116228172	0	0	0	0	0	NA	NA	NA	NA	NA	1.8361	338.39	33.882	30.369	45	0.485489639071201	-6.64924458383064	NA	NA	NA	41.6411491428571	4.83199869189189	3.08006633915695	3.1690870999232	1.27291084241487	NA	NA
"52"	"wp2"	84	-60.311	-60.621	12.6020791059747	11.7992051556918	1.38672832668781	1.38672832668781	3.45752749728178	4.18568444351429	3.97203409943252	3.03658897187566	5.28957247269421	4.10815351489891	7.26848237132856	10.5591521549172	1.10063324420164	2.20130776240791	2	0	4.16016764610381	6.70420764883716	0	0	1.38672832668781	1.38672832668781	0	1.10063324420164	0	0	10.5591521549172	2	0	0	0	0	0	NA	NA	NA	NA	NA	1.8361	338.39	33.882	30.369	45	0.485489639071201	-6.64924458383064	NA	NA	NA	41.6411491428571	4.83199869189189	3.08006633915695	3.1690870999232	1.27291084241487	NA	NA
"53"	"wp2"	85	-62.074	-49.378	1.50071388241625	1.27598923612609	0.314165085544213	0	0.498703306746918	0.453102836014589	0.687943185321022	0.757181387789792	0.665369421815434	0.628326793822622	1.12973967428384	0.729112576486512	0	0	0.359629247935447	0	0.600970651102846	1.0515623001434	0	0	0	0.249352993642282	0	0	0	0	0.729112576486512	0	0	0	0	0	0	NA	NA	NA	NA	NA	0.76311	345.47	34.519	19.053	32	0.548403081351239	-6.76799333660698	29.0515643737054	69.5421345252371	1.40630110105745	32.2300512222222	NA	3.14744901387218	4.3467761377743	1.31962340037063	2.83786158358812	3.58671214342586
"54"	"wp2"	86	-64.316	-52.923	4.17038118535796	3.273027773567	0.655185348552224	0.39685026299205	1.32833265726504	0.538608672507971	1.16039720840319	1.40631500934032	3.11690384283055	1.65478257351838	2.16785207979401	2.58227589974468	0	1.46200886910643	0	0	1.5	1.85724454219222	0	0	0.314980262473718	0.314980262473718	0	0	0	0.655185348552224	2.58227589974468	1.45712702057082	0	0.314980262473718	0.39685026299205	0	0	NA	NA	NA	NA	NA	-0.4625	397.34	33.355	11.531	12	0.612239372663666	-6.81608809045631	52.2489862144053	47.7510137855947	0	28.9988456	20.5736430384615	3.12823664656074	3.97568583817554	1.34686056036831	4.19576319812222	3.37232792679049
"55"	"wp2"	87	-63.854	-56.118	4.62997905471261	3.50510818732362	0	0.7937005259841	2.15894953493864	2.97667090656953	0.854987973338349	1.16039720840319	2.57445396408904	1.66611092582298	2.82051262414352	2.28942848510666	0	1.5874010519682	0	0	2.26941228227124	2.16337435546111	0	0	0	0.854987973338349	0	0	0	0	2.28942848510666	1.5874010519682	0	0	0	0	0	NA	NA	NA	NA	NA	-0.38576	387.41	34.38	3.4144	11	1.95580562162191	NA	NA	NA	NA	34.764731	NA	NA	NA	NA	NA	NA
"56"	"wp2"	89	-57.737	-67.111	14.0199691222306	13.7730412573643	2.11133702312068	0	2.66013680115021	1.55564366469936	3.91997206005353	3.5615244071164	1.78077271504921	9.03639582744503	10.5510739156712	8.87205814020333	0	1.23472612721012	1.95998819929033	0	8.40111474245945	8.2101104715164	0	0	0	2.24361978512016	0	0	0	2.11133702312068	8.87205814020333	1.23472612721012	0	0	0	0	0	NA	NA	NA	NA	NA	-0.76992	334.98	34.6	24.076	130	1.25952194848693	NA	NA	NA	NA	35.287386	NA	2.80246381775939	1.48775211695359	1.17179600949056	NA	NA
"57"	"wp2"	90	-39.631	-76.972	9.68886489266923	9.11486520996743	2.52904784847057	2.25822504015722	1.92388139880347	1.26452392423529	2.13692807561433	4.61078126487954	1.97025995693428	3.37937338850345	8.0086884770464	5.83944574711183	1.52067663780379	1.33393861407373	0.924905273961807	0	0.444647703325237	7.93912123041841	0	2.20529029862439	0	0.444647703325237	0	1.52067663780379	0	0.957964436886896	5.83944574711183	1.31726476770366	0.889297092604839	0	0	0.444647703325237	0	NA	NA	NA	NA	NA	17.039	233.41	34.045	21.811	20	1.21985486045493	NA	NA	NA	NA	44.518707	NA	0.323961180127748	0.589636853997037	0.742291412043622	NA	NA
"58"	"wp2"	91	-34.165	-73.089	7.0483469457289	6.12283833200384	1.40427266128151	2.09771482336584	2.64297415044243	1.22675993042208	1.73589201335837	4.25857093873564	1.80145972125971	1.89167176626242	5.063847885773	4.05064766353079	2.48713389896756	2.22915731598061	0.850578614108813	0	1.15442529331476	5.01528654998273	0	0	2.18711476209219	0.97367297002389	0	2.48713389896756	0	0.850578614108813	4.05064766353079	0.850578614108813	0	0	0	0	0	NA	NA	NA	NA	NA	17.607	228.7	34.542	12.654	22	1.22135386744057	NA	NA	NA	NA	45.120315	NA	0.823766138428093	0.755952629936924	0.897937664633018	NA	NA
"59"	"wp2"	92	-33.685	-71.986	10.4679904992923	10.0408330393483	1.70116413919262	2.48713389896756	3.73986597172856	0	0	2.67200147310089	3.50548798899236	4.45829786173387	9.00855154277683	5.21893980807734	0.850578614108813	3.6802453365107	3.86744765569487	0	1.94734242401187	8.55092839000609	0	2.14333250829508	1.35020572996356	0.850578614108813	0	0.850578614108813	1.83251607283527	2.09771482336584	5.21893980807734	3.61865318273015	0	0	2.45348663647674	0	0	NA	NA	NA	NA	NA	15.798	243.38	34.558	1.5687	11	1.70239569958823	NA	NA	NA	NA	42.7529	NA	0.479141985706278	0.788373516310524	0.926379728169554	NA	NA
"60"	"wp2"	94	-32.941	-84.101	7.45857517464993	7.02034895168288	2.63560486937988	2.07414248207541	2.82790965516389	1.07167351013799	1.56678938729838	2.09771482336584	1.68324956831381	2.73515972851352	5.42713819174345	4.33085788924625	0	4.38753358307425	1.29142282366572	0	1.07167351013799	5.33317273821983	1.07167351013799	0	2.37432113561339	1.02500297441136	0	0	0	1.07167351013799	4.33085788924625	4.10918030156021	0.850578614108813	0	0	1.19167853890292	0.850578614108813	NA	NA	NA	NA	NA	21.136	218.9	34.845	27.503	44	0.406124497721891	-6.98679848632259	9.37331145801609	28.5168338425567	62.1098546994272	44.414795	1.57682378705637	2.06639636885807	1.51822218275729	0.919038851284263	-0.925554374361662	0.66294907720541
"61"	"wp2"	95	-31.849	-91.757	7.1217175400316	6.96842925521418	1.18937377309368	1.38672832668781	1.7153851413119	1.04552898593503	1.70087613431484	1.5789562085275	1.50789907084357	2.79663711916256	5.50874641415814	2.05908716271878	0	5.19990137880021	2.43181031025701	0.45667098817253	1.45486278587792	5.24111877127735	1.08287528301653	0.633277618983223	3.36850970332749	0	0.316637978318269	0	0	1.32334550821697	2.05908716271878	4.67385513445155	1.21141877609093	0	0	0.658630462823104	0	NA	NA	NA	NA	NA	22.433	210.87	35.105	34.373	24	0.435598331079741	-7.71519160594421	8.53998424266299	32.5014772503447	58.9585385069923	44.9833403333333	1.8391976377551	1.83995653055781	1.30852386999679	0.834733202677786	-1.40332394852206	0.203224356971182
"62"	"wp2"	96	-30.211	-98.701	4.49019312896229	4.20997252310817	1.19721576725838	0.756010955114992	1.92965478357553	0.790422249301296	1.54028611089362	1.00408330393483	1.12393809261243	2.06764464061699	3.39621840222506	1.93296135002114	0	2.68621229097406	1.51202191022998	0.627354320345492	0.366881508619599	3.19951164422524	0.904805570596244	0.741328269364278	2.4910076941546	0	0	0	0	0.66666944443287	1.93296135002114	1.47701247845128	1.05827177740779	0.333333222222185	0	0.88946565576911	0	NA	NA	NA	NA	NA	23.804	203.81	35.941	36.804	48	0	-8.03785823474162	6.90380882024499	30.6672736956036	62.4289174841514	43.3711146	1.72603463506849	1.84546613173724	1.34826021885146	0.827312154828626	-2.46711536216512	0.11350265214107
"63"	"wp2"	97	-28.169	-107.49	4.8963919016643	4.65023700954046	1.22300522218039	1.06838373619568	1.20646968624422	1.09615739121739	1.49502052521568	1.46532303483891	1.61592176450313	1.90175276852165	3.86162226994801	2.45950769005638	0	2.76852506550634	0.847981368998526	0.824737596376029	0.526972174044817	3.67622940033453	1.00806806460686	0	2.57862154194883	0.290003963481304	1.48032072425898	0	0.290003963481304	1.27510828248627	2.45950769005638	1.52356848555977	0.580007926962608	0	0	0.812607559724983	0	NA	NA	NA	NA	NA	24.594	200.51	36.288	31.426	63	0.202017905154021	-8.08866281037708	7.79408651471315	33.3109872274363	58.8949262578505	42.651083	0.727752207865168	1.3552153087141	0.921572413380921	0.67244115790906	-2.42666140411983	-1.04170582485235
